StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent answer ,ID ,left Q1_1,left Q1 sc_1,left Q2_1,left Q2 sc_1,left Q3_1,left Q3 sc_1,left Q4_1,left Q4 sc_1,left Q5_1,left Q5 sc_1,left Q6_1,left Q6 sc_1,left Q7_1,left Q7 sc_1,left Q8_1,left Q8 sc_1,left Q9_1,left Q9 sc_1,left Q10_1,left Q10 sc_1,left Q11_1,left Q11 sc_1,left Q12_1,left Q12 sc_1,left Q13_1,left Q13 sc_1,left Q14 _1,left Q14 sc_1,left Q15_1,left Q15 sc_1,left Q16_1,left Q16 sc_1,left Q17_1,left Q17 sc_1,left Q18_1,left Q18 sc_1,left Q19_1,left Q19 sc_1,left Q20_1,left Q20 sc_1,left Q21_1,left Q21 sc_1,left Q22_1,left Q22 sc_1,left Q23_1,left Q23 sc_1,left Q24_1,left Q24 sc_1,left Q25_1,left Q25 sc_1,left Q26_1,left Q26 sc_1,left Q27_1,left Q27 sc_1,left Q28_1,left Q28 sc_1,left Q29_1,left Q29 sc_1,left Q30_1,left Q30 sc_1,right Q1_1,right Q1 sc_1,right Q2_1,right Q2 sc_1,right Q3_1,right Q3 sc_1,right Q4_1,right Q4 sc_1,right Q5_1,right Q5 sc_1,right Q6_1,right Q6 sc_1,right Q7_1,right Q7 sc_1,right Q8_1,right Q8 sc_1,right Q9_1,right Q9 sc_1,right Q10_1,right Q10 sc_1,right Q11_1,right Q11 sc_1,right Q12_1,right Q12 sc_1,right Q13_1,right Q13 sc_1,right Q14_1,right Q14 sc_1,right Q15_1,right Q15 sc_1,right Q16_1,right Q16 sc_1,right Q17_1,right Q17 sc_1,right Q18_1,right Q18 sc_1,right Q19_1,right Q19 sc_1,right Q20_1,right Q20 sc_1,right Q21_1,right Q21 sc_1,right Q22_1,right Q22 sc_1,right Q23_1,right Q23 sc_1,right Q24_1,right Q24 sc_1,right Q25_1,right Q25 sc_1,right Q26_1,right Q26 sc_1,right Q27_1,right Q27 sc_1,right Q28_1,right Q28 sc _1,right Q29_1,right Q29 sc_1,right Q30_1,right Q30 sc_1,self-description,opinion,unclear ,Thank you_First Click,Thank you_Last Click,Thank you_Page Submit,Thank you_Click Count,PROLIFIC_PID
2/7/2024 15:13,2/7/2024 15:21,0,84.68.126.236,100,442,1,2/7/2024 15:21,R_7DvSSI95XePBNyi,,,,,51.4863,0.1822,anonymous,EN,1,60fed80971be797422983d90,90,,111,10,95,,111,20,111,10,111,10,50,,80,,111,20,111,20,60,,70,,70,,80,,55,,60,,70,,111,10,111,25,111,20,90,,80,,70,,100,,100,,45,,100,,111,25,70,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Friendly, smart, kind, happy, positive",How good you are at estimating facts and figures compared to how you rate yourself,,0,0,1.565,0,60fed80971be797422983d90
2/7/2024 15:13,2/7/2024 15:21,0,213.123.127.137,100,460,1,2/7/2024 15:21,R_1mgUDlJwgBObVq0,,,,,53.4128,-2.1644,anonymous,EN,1,653e665b74e28199021b63b6,80,,70,,85,,60,,111,20,65,,50,,60,,50,,111,0,50,,50,,80,,111,15,65,,55,,80,,111,0,80,,45,,100,,50,,50,,90,,95,,95,,100,,90,,90,,111,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a loyal and genuine person,peronal assessment,,0,0,1.251,0,653e665b74e28199021b63b6
2/7/2024 15:13,2/7/2024 15:21,0,86.4.99.144,100,446,1,2/7/2024 15:21,R_2dX1J9GfAeQfsBf,,,,,51.5043,-0.2211,anonymous,EN,1,6126b47cccd3dfa46d261d6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,75,999,100,999,100,999,80,999,100,10,,55,,999,65,30,,999,100,999,85,999,60,40,,50,,20,,999,100,999,85,20,,50,,999,90,999,90,999,80,999,85,999,80,999,85,999,90,999,95,999,85,999,85,999,65,"Tall, kind, soft, thoughtful, humble.",Not entirely sure. Maybe a comparison between interest in the topics correlating with what one thinks of themselves?,None,0.876,0.876,2.106,1,6126b47cccd3dfa46d261d6f
2/7/2024 15:13,2/7/2024 15:21,0,2.120.228.237,100,449,1,2/7/2024 15:21,R_11EtlVyhbuW1dXS,,,,,53.7095,-1.4993,anonymous,EN,1,59b6b49259f3df0001e086e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,65,30,,999,100,35,,0,,5,,20,,999,90,50,,5,,15,,5,,999,70,10,,20,,20,,35,,10,,15,,20,,55,,55,,5,,999,90,999,80,999,90,40,,999,75,35,,30,,"loyal, reserved,funny, honest,private",what i thought the chances of varying things happening were,,0,0,2.016,0,59b6b49259f3df0001e086e5
2/7/2024 15:13,2/7/2024 15:21,0,31.121.31.157,100,440,1,2/7/2024 15:21,R_8CCyWU9DkMSJiCG,,,,,54.5396,-5.975,anonymous,EN,1,5fb274f5557bcc848df4293a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,999,80,999,90,999,90,50,,999,90,50,,999,90,999,60,999,100,55,,50,,50,,25,,999,70,999,70,999,80,999,80,50,,999,100,50,,55,,50,,50,,55,,999,80,999,70,50,,50,,999,70,"Tall, dark and very handsome",Perceptions on current events,N/A,0,0,2.005,0,5fb274f5557bcc848df4293a
2/7/2024 15:13,2/7/2024 15:21,0,2.217.54.132,100,474,1,2/7/2024 15:21,R_1j2sDpl7qU5x0Lh,,,,,51.3676,-0.6574,anonymous,EN,1,63a32488e685c05e9fb5988e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,50,,50,,50,,50,,999,70,50,,50,,50,,10,,50,,30,,50,,10,,999,75,999,75,999,80,10,,30,,0,,999,80,999,75,30,,999,85,999,75,999,90,999,80,30,,999,70,20,,"smart, intelligent, honest, well off",what people think about themselves,,0,0,1.819,0,63a32488e685c05e9fb5988e
2/7/2024 15:13,2/7/2024 15:21,0,217.42.80.245,100,483,1,2/7/2024 15:21,R_6IbOEm5uHO9jUkN,,,,,52.0605,1.2358,anonymous,EN,1,5f6c423e8071b21b35b07ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,999,90,20,,40,,10,,20,,999,80,999,60,0,,0,,999,85,999,60,999,100,50,,999,80,999,75,999,85,10,,999,90,999,75,50,,0,,5,,0,,999,75,999,100,10,,5,,50,,0,,"Down-to-earth, quiet, helpful",how people gauge percentages!,No,0,0,2.012,0,5f6c423e8071b21b35b07ea6
2/7/2024 15:13,2/7/2024 15:22,0,62.56.17.96,100,538,1,2/7/2024 15:22,R_5k9uy8ZpwwEP1xn,,,,,51.456,-0.0611,anonymous,EN,1,6086ca7ded41075e39973ec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,75,999,90,50,,999,75,50,,50,,50,,999,90,999,70,999,100,999,100,50,,50,,50,,45,,999,100,20,,999,85,999,70,999,90,999,75,50,,50,,999,80,999,90,999,100,999,100,999,80,50,,20,,"kind, friendly, shy, quiet, determined ",not sure,all good,0,0,1.873,0,6086ca7ded41075e39973ec1
2/7/2024 15:13,2/7/2024 15:22,0,51.194.209.94,100,525,1,2/7/2024 15:22,R_6eQQU4gHDIFI2LD,,,,,50.4788,-3.5446,anonymous,EN,1,60e3323fc99408789b40cf06,95,,85,,70,,50,,111,20,111,35,45,,65,,111,35,111,5,75,,111,25,111,10,111,40,111,35,100,,90,,111,10,111,20,45,,95,,90,,111,10,60,,95,,95,,95,,95,,95,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kind, considerate, hard working, loyal, friendly",What percentage i will think things will happen,nothing,0,0,2.117,0,60e3323fc99408789b40cf06
2/7/2024 15:14,2/7/2024 15:22,0,188.220.86.153,100,516,1,2/7/2024 15:22,R_6DJgs2OqAmHzlvK,,,,,53.5197,-2.2109,anonymous,EN,1,56ab7f7a69b247000c5ca299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,30,,999,80,10,,55,,15,,999,75,55,,35,,20,,45,,55,,25,,55,,50,,50,,999,70,40,,45,,45,,999,65,999,75,40,,55,,999,60,999,60,50,,50,,999,80,10,,"Funny, shy, tired, kind, listener",Making judgements,,0,0,2.007,0,56ab7f7a69b247000c5ca299
2/7/2024 15:13,2/7/2024 15:22,0,213.78.147.240,100,564,1,2/7/2024 15:22,R_8WShibYWurAEocp,,,,,50.8032,-2.8537,anonymous,EN,1,61193d8ce8940db66d5d632e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,80,50,,50,,50,,25,,10,,50,,55,,0,,25,,55,,55,,50,,999,70,999,70,25,,0,,25,,55,,40,,999,70,999,75,50,,50,,999,95,999,85,999,85,55,,45,,999,70,Very friendly and loyal individual ,,,0,0,1.485,0,61193d8ce8940db66d5d632e
2/7/2024 15:13,2/7/2024 15:23,0,92.2.87.239,100,564,1,2/7/2024 15:23,R_6iro620CH6HhZJJ,,,,,53.0919,-2.3848,anonymous,EN,1,5dcddf9f4d51e40a5292727d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,999,80,50,,50,,20,,25,,55,,55,,45,,45,,999,80,20,,50,,30,,50,,50,,999,90,0,,20,,999,100,55,,30,,50,,55,,999,80,999,80,55,,55,,40,,30,,kind loyal quiet calm clever,personality,,0,0,2.112,0,5dcddf9f4d51e40a5292727d
2/7/2024 15:13,2/7/2024 15:23,0,81.105.208.78,100,590,1,2/7/2024 15:23,R_8rGHspMyNNNQvFZ,,,,,53.7128,-1.8515,anonymous,EN,1,605772a89b984daa51fb5692,85,,75,,90,,60,,70,,90,,45,,75,,111,20,111,30,70,,50,,111,15,45,,55,,80,,111,0,111,5,60,,50,,80,,95,,60,,80,,90,,90,,80,,95,,80,,111,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Honest, Kind, Funny, shy, active",I'm not sure. A persons personality and world events chance comparisons?,,0,0,2.052,0,605772a89b984daa51fb5692
2/7/2024 15:01,2/7/2024 15:23,0,109.157.117.95,100,1317,1,2/7/2024 15:23,R_4R7piu39BCUokuJ,,,,,51.3735,-2.3594,anonymous,EN,1,65351df18ba3fc333c6e5386,95,,90,,95,,60,,111,5,45,,90,,95,,75,,50,,85,,111,10,80,,55,,95,,50,,90,,111,25,45,,111,5,95,,90,,65,,85,,85,,80,,75,,75,,45,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lively Questioning Practical Knowledgeable Well-travelled,My interests and how I view life.,Migration and March 2023 - should you have been asking March 2024?,0,0,2.11,0,65351df18ba3fc333c6e5386
2/7/2024 15:13,2/7/2024 15:23,0,148.252.132.131,100,603,1,2/7/2024 15:23,R_159euhtWXGpMUkV,,,,,51.4964,-0.1224,anonymous,EN,1,63b560544aa363d8ab6af7fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,85,999,75,5,,30,,5,,999,65,999,60,50,,15,,0,,20,,999,60,0,,50,,999,80,55,,999,85,5,,45,,45,,999,95,20,,40,,15,,999,95,999,100,999,85,20,,999,90,30,,"Reliable, friendly, trustworthy, empathetic, conscientous",assessing how well I can estimate the likelihood of events,,0,0,2.008,0,63b560544aa363d8ab6af7fb
2/7/2024 15:15,2/7/2024 15:24,0,90.243.97.123,100,575,1,2/7/2024 15:24,R_7oHUaD61fklnHDb,,,,,53.4916,-2.3009,anonymous,EN,1,59400f1c6b84600001e76c13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,10,,50,,50,,5,,50,,10,,10,,10,,50,,15,,999,60,999,60,50,,50,,40,,0,,5,,50,,999,60,999,60,999,65,999,60,999,60,999,70,999,60,999,60,999,60,999,60,"caring , loving, kindhearted,and opportunity taker",personal assessment,,0,0,1.644,0,59400f1c6b84600001e76c13
2/7/2024 15:13,2/7/2024 15:24,0,151.225.53.44,100,671,1,2/7/2024 15:24,R_5b9Vg5rLVHlXcHf,,,,,53.8258,-1.5205,anonymous,EN,1,5ef7833b93b67f096e7b2548,50,,50,,70,,50,,111,10,50,,60,,50,,111,20,50,,45,,50,,70,,50,,111,40,60,,60,,111,30,50,,50,,90,,80,,50,,70,,80,,80,,70,,60,,80,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kind, friendly, considerate, average, introverted",Unsure,,0,0,1.17,0,5ef7833b93b67f096e7b2548
2/7/2024 15:19,2/7/2024 15:25,0,90.241.100.233,100,326,1,2/7/2024 15:25,R_2hKlt3WKR12zrkK,,,,,51.6477,-1.197,anonymous,EN,1,63f63c3f18d751963e6dd151,60,,50,,50,,50,,50,,50,,50,,50,,50,,45,,111,25,60,,50,,45,,75,,80,,50,,70,,50,,50,,80,,80,,65,,60,,95,,90,,70,,90,,90,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"friendly, shy, nervous, nice, kind",unsure,,1.643,1.643,2.007,1,63f63c3f18d751963e6dd151
2/7/2024 15:13,2/7/2024 15:25,0,82.132.218.0,100,696,1,2/7/2024 15:25,R_2DN6G1wq7tLLuCZ,,,,,51.4964,-0.1224,anonymous,EN,1,62e1975a303029942e08439a,70,,45,,65,,85,,111,5,55,,45,,65,,50,,111,5,70,,45,,50,,111,30,45,,55,,80,,111,15,111,20,111,30,80,,55,,75,,80,,95,,100,,95,,60,,85,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"genuine, kind, caring, grounding, calm",judgement,,0,0,1.799,0,62e1975a303029942e08439a
2/7/2024 15:13,2/7/2024 15:27,0,163.116.162.120,100,807,1,2/7/2024 15:27,R_32KgWkefszgFZED,,,,,51.5088,-0.093,anonymous,EN,1,6319fb454895b1f094ef301e,65,,80,,50,,50,,50,,111,25,60,,50,,50,,75,,65,,50,,75,,50,,75,,45,,50,,50,,111,25,50,,50,,70,,111,10,90,,90,,95,,95,,70,,85,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Helpful, empathetic, smart, kind, realistic",Probabilities,,0,0,2.076,0,6319fb454895b1f094ef301e
2/7/2024 15:18,2/7/2024 15:27,0,84.64.203.217,100,552,1,2/7/2024 15:27,R_2XJYyKvB33u8pvr,,,,,53.3896,-2.2801,anonymous,EN,1,5aead25562ac0e00010974b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,999,65,40,,20,,10,,40,,10,,999,100,25,,999,95,999,60,15,,0,,25,,50,,50,,999,75,0,,30,,50,,999,75,50,,30,,50,,50,,999,95,30,,999,75,50,,40,,OK for over the hill,not sure,,0,0,2.115,0,5aead25562ac0e00010974b1
2/7/2024 15:19,2/7/2024 15:28,0,109.159.105.83,100,520,1,2/7/2024 15:28,R_77pPJtst3u9hCkT,,,,,51.6146,-4.9337,anonymous,EN,1,5af5f227672ea800010d3b8d,55,,60,,90,,50,,45,,111,30,111,30,80,,111,0,111,0,45,,80,,45,,50,,45,,100,,55,,111,25,111,30,80,,50,,80,,111,40,50,,111,40,45,,45,,111,20,50,,111,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"funny, lazy, irritable, creative, thoughtful",no idea,none,0,0,1.499,0,5af5f227672ea800010d3b8d
2/7/2024 15:13,2/7/2024 15:29,0,86.180.93.72,100,911,1,2/7/2024 15:29,R_2NNWVg8bgL5zrJm,,,,,51.5181,0.194,anonymous,EN,1,656f2fd240154cf0bf687242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,70,55,,55,,50,,999,75,55,,50,,999,65,50,,55,,55,,55,,50,,999,65,45,,999,65,999,80,999,60,999,65,999,65,40,,45,,40,,45,,55,,45,,55,,999,60,55,,45,,"Polite, respectful, friendly, beautiful and emphatic ",,,0,0,1.798,0,656f2fd240154cf0bf687242
2/7/2024 15:13,2/7/2024 15:29,0,90.241.168.23,100,943,1,2/7/2024 15:29,R_63f59fcieQN1J1Z,,,,,53.4788,-2.2585,anonymous,EN,1,605c935e95a118608636b249,85,,90,,100,,90,,111,25,85,,70,,90,,90,,65,,75,,80,,60,,65,,75,,80,,80,,111,20,50,,70,,100,,85,,75,,90,,95,,95,,90,,85,,100,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Approachable, considerate, streetwise, friendly, helpful",People's intuition and if their gut feeling is justified about oneself or about other people or situations.,,0,0,2.128,0,605c935e95a118608636b249
2/7/2024 15:13,2/7/2024 15:30,0,109.150.146.41,100,1010,1,2/7/2024 15:30,R_1fVOvQXGgUry1dH,,,,,51.3503,-0.2014,anonymous,EN,1,612fe763daa6c559e0cd0c6c,80,,85,,60,,111,20,111,30,50,,50,,95,,80,,45,,45,,60,,50,,111,35,80,,50,,95,,111,0,60,,95,,80,,80,,65,,111,20,90,,80,,70,,60,,90,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am kind and caring.,Was about your thoughts and perception about how other people think of you and what your opinions are on world events. ,No,0,0,2.112,0,612fe763daa6c559e0cd0c6c
2/7/2024 15:13,2/7/2024 15:31,0,78.151.245.192,100,1074,1,2/7/2024 15:31,R_8yYXeXOCUwhekLL,,,,,52.503,-2.0839,anonymous,EN,1,65905ceb2330f2dae2ddca37,60,,90,,100,,80,,111,10,85,,95,,100,,80,,90,,90,,75,,90,,50,,75,,100,,50,,111,5,50,,60,,95,,85,,95,,95,,100,,100,,100,,90,,90,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A very stong emphathetic lady,A survey on personal assessments,None,0,0,2.12,0,65905ceb2330f2dae2ddca37
2/7/2024 15:13,2/7/2024 15:31,0,109.155.104.233,100,1078,1,2/7/2024 15:31,R_6C8QAFeXsISK38y,,,,,51.5409,-2.5623,anonymous,EN,1,586d6b28de1cea0001f7a125,60,,55,,80,,45,,111,5,111,5,75,,80,,55,,70,,95,,111,25,75,,60,,111,30,90,,95,,111,10,60,,95,,75,,95,,50,,95,,95,,95,,90,,111,5,90,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kind funny loyal hard-working interesting,i don't know,no,0,0,1.049,0,586d6b28de1cea0001f7a125
2/7/2024 15:14,2/7/2024 15:33,0,90.241.123.204,100,1101,1,2/7/2024 15:33,R_2kAO3w13Cd7tRL0,,,,,50.9169,-1.422,anonymous,EN,1,5a69257731b87a0001c76293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,999,65,999,70,40,,0,,10,,50,,999,60,30,,50,,20,,999,65,30,,999,60,999,80,55,,999,85,5,,999,80,999,85,999,85,40,,25,,999,70,999,80,999,80,20,,50,,999,80,15,,"shy, quiet, reserved, kind, compassionate",how people rate percentages on general news vs things about themselves,,0,0,1.365,0,5a69257731b87a0001c76293
2/7/2024 15:31,2/7/2024 15:35,0,82.5.188.98,100,227,1,2/7/2024 15:35,R_84q6CPoyKuL3wyd,,,,,51.7241,-4.0637,anonymous,EN,1,5b26f0bba7cee100011db0fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,35,,999,95,50,,25,,40,,50,,40,,40,,30,,40,,50,,40,,50,,30,,50,,999,90,20,,40,,999,90,999,95,50,,999,65,999,100,999,95,999,85,999,85,999,95,999,90,50,,Smart. Loyal. Kind. Empathetic. Sweet.,Not sure,,0,0,1.727,0,5b26f0bba7cee100011db0fc
2/7/2024 15:31,2/7/2024 15:35,0,94.194.50.227,100,267,1,2/7/2024 15:35,R_5GVRdfWAt6hrXm5,,,,,52.0805,-0.1014,anonymous,EN,1,5b9d57e5737d030001ad2cbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,100,999,100,999,60,999,100,0,,20,,25,,999,100,30,,50,,50,,55,,999,80,10,,999,95,999,80,999,75,0,,0,,999,100,45,,50,,0,,55,,50,,999,80,10,,0,,5,,20,,Difficult anxious clever awkward tight,no idea,no,0,0,1.308,0,5b9d57e5737d030001ad2cbf
2/7/2024 15:31,2/7/2024 15:35,0,92.11.206.251,100,253,1,2/7/2024 15:35,R_1AZxIGrl6g37Wnf,,,,,51.5573,-0.2971,anonymous,EN,1,654517983282e9e8d26ce207,90,,70,,90,,50,,100,,80,,50,,80,,50,,100,,60,,100,,90,,60,,60,,75,,50,,60,,55,,80,,100,,100,,90,,100,,100,,100,,70,,100,,100,,111,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"overly sensitive, highly guarded, kind",my personal assessment on many topics,,0,0,1.133,0,654517983282e9e8d26ce207
2/7/2024 15:13,2/7/2024 15:35,0,195.194.180.66,100,1348,1,2/7/2024 15:35,R_8ACZLwtciR1jfZD,,,,,51.532,0.0884,anonymous,EN,1,63468819f62beee43073cf15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,80,999,100,999,100,55,,15,,999,90,999,80,50,,50,,50,,55,,50,,999,70,999,65,25,,999,100,999,75,40,,50,,999,95,999,75,999,80,999,75,999,90,999,95,999,85,999,85,999,80,999,90,999,95,"Empathetic, Intelligent, Dreamer, Grafter, Charismatic",Self perception,,0,0,1.208,0,63468819f62beee43073cf15
2/7/2024 15:31,2/7/2024 15:36,0,78.145.3.56,100,275,1,2/7/2024 15:36,R_7MScUUMLZ0z9DLu,,,,,51.6011,-3.2744,anonymous,EN,1,592c0f8602dc1d00012f3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,70,50,,999,80,50,,50,,50,,50,,50,,999,90,50,,50,,50,,50,,50,,50,,50,,50,,50,,50,,50,,999,80,50,,50,,999,70,999,80,999,80,999,75,50,,999,80,50,,"Kind, helpful, willing to help",Not sure,,1.574,1.574,2.011,1,592c0f8602dc1d00012f3415
2/7/2024 15:31,2/7/2024 15:36,0,94.5.174.117,100,268,1,2/7/2024 15:36,R_4U5hkOwHgcIOZZA,,,,,53.7263,-1.7065,anonymous,EN,1,5acc6abbfa3b4e000173c8b5,50,,111,40,60,,50,,111,0,111,20,65,,55,,65,,111,15,65,,50,,111,35,50,,60,,50,,90,,111,35,50,,95,,95,,50,,50,,75,,95,,100,,85,,90,,80,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Honest, loyal, loving, friendly, kind",No idea,,0,0,0.874,0,5acc6abbfa3b4e000173c8b5
2/7/2024 15:31,2/7/2024 15:36,0,2.219.30.202,100,287,1,2/7/2024 15:36,R_89n5C3E6PsTb0N1,,,,,53.5332,-2.6117,anonymous,EN,1,599f17cb8d2b1600011b3dd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,50,,999,85,999,75,40,,55,,999,70,999,90,50,,45,,35,,55,,999,75,999,80,999,65,55,,999,75,45,,45,,999,80,999,85,999,60,45,,999,60,55,,999,85,999,85,999,85,999,70,999,90,"kind, generous, funny, social, empathic",how i describe myself,,0,0,1.533,0,599f17cb8d2b1600011b3dd3
2/7/2024 15:01,2/7/2024 15:36,0,86.4.77.246,100,2118,1,2/7/2024 15:36,R_4qUKRcQAVq1s5yP,,,,,51.2796,-0.8337,anonymous,EN,1,5c3c955d5fd1050001a96f54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,70,999,85,50,,55,,50,,50,,55,,999,70,55,,50,,999,90,999,60,999,60,30,,55,,999,60,999,70,50,,999,60,999,60,999,90,50,,30,,999,80,999,95,999,95,999,60,999,70,999,80,50,,"kind, honest, caring, friendly, helpful",opinion of yourself,,0,0,1.34,0,5c3c955d5fd1050001a96f54
2/7/2024 15:31,2/7/2024 15:36,0,86.141.219.138,100,281,1,2/7/2024 15:36,R_12qXutPIJsf7eej,,,,,54.5682,-7.3736,anonymous,EN,1,5e9607da6b866106f5666075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,75,999,100,20,,50,,55,,20,,50,,999,100,0,,0,,55,,20,,55,,10,,999,100,999,85,999,85,25,,40,,25,,55,,45,,10,,999,75,999,80,999,70,55,,55,,15,,20,,shy awkard funny loyal caring,perceptions of self,no,0,0,0.79,0,5e9607da6b866106f5666075
2/7/2024 15:31,2/7/2024 15:36,0,131.111.198.160,100,305,1,2/7/2024 15:36,R_1bPspe2QoBPNRig,,,,,52.1929,0.1256,anonymous,EN,1,62e16eb3f358a3349f049b50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,85,999,90,999,90,45,,50,,999,80,55,,55,,50,,999,60,999,70,999,60,999,90,20,,20,,999,65,999,95,30,,55,,50,,999,75,50,,40,,999,80,999,75,999,75,999,85,999,85,999,90,999,60,"family-orientated, caring, European, hard-working, dedicated",the likelihood of events occuring,,0,0,0.7,0,62e16eb3f358a3349f049b50
2/7/2024 15:31,2/7/2024 15:36,0,46.64.90.43,100,317,1,2/7/2024 15:36,R_7k7coh01tw5VzZh,,,,,51.9367,-0.51,anonymous,EN,1,5bc9e924e642db0001d3a1c5,70,,70,,90,,111,0,111,5,45,,80,,111,25,70,,111,5,60,,75,,80,,45,,111,25,80,,75,,111,0,45,,50,,65,,50,,111,20,111,25,95,,70,,111,10,80,,80,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An upbeat and caring person,Personal opinions,Nothing to ddd,0,0,1.255,0,5bc9e924e642db0001d3a1c5
